player_id,period,minutes,goals,assists,progressive_actions,defensive_actions,market_value_m,contract_months_remaining,age,mention_count,positive_examples,negative_examples,source_sentiment,injury_days,injury_count,player_name,lexicon_sentiment,sentiment_score,goals_per_90,assists_per_90,actions_per_90,injury_risk,performance_index,performance_trend,value_lag_1,value_lag_2,next_market_value_m,short_contract,prime_age,position_Defender,position_Forward,position_Goalkeeper,position_Midfielder,club_Athletic Union,club_East City,club_Northbridge FC,club_Real Portside,club_Sporting Vale,country_Argentina,country_Brazil,country_England,country_France,country_Germany,country_Portugal,country_Spain
1,2023Q3,348.7,0,0,33.55,24.71,4.56,3,28.5,974,Milan Martin looks brilliant after 974 fan mentions,Milan Martin feels inconsistent to some supporters | Milan Martin feels overpriced to some supporters,-0.1908,4,1,Milan Martin,-0.3333333333333333,-0.23356,0.0,0.0,15.036994551190135,0.06111111111111111,5.17128142624988,2.9035984994206125,5.55,5.6,4.34,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,2023Q4,529.7,0,0,26.56,29.62,4.34,3,28.75,1143,Milan Martin looks brilliant after 1143 fan mentions,Milan Martin feels inconsistent to some supporters | Milan Martin feels overpriced to some supporters,-0.3578,5,1,Milan Martin,-0.3333333333333333,-0.35046,0.0,0.0,9.545403058334905,0.06111111111111111,3.2492244037505498,-1.9220570224993305,4.56,5.55,4.62,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,2024Q1,717.3,0,1,24.75,30.8,4.62,3,29.0,1162,Milan Martin looks brilliant after 1162 fan mentions | Milan Martin looks clinical after 1162 fan mentions,Milan Martin feels inconsistent to some supporters,0.2778,39,2,Milan Martin,0.3333333333333333,0.29446,0.0,0.12547051442910917,6.969887076537014,0.1638888888888889,2.570038686741949,-0.6791857170086009,4.34,4.56,4.32,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,2024Q2,589.6,0,0,23.22,31.15,4.32,3,29.25,833,Milan Martin looks brilliant after 833 fan mentions,Milan Martin feels inconsistent to some supporters | Milan Martin feels overpriced to some supporters,-0.0495,0,0,Milan Martin,-0.3333333333333333,-0.13465,0.0,0.0,8.299355495251017,0.13333333333333333,2.704774423337856,0.13473573659590699,4.62,4.34,3.85,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,2024Q3,760.7,2,1,19.3,33.77,3.85,3,29.5,1014,Milan Martin looks brilliant after 1014 fan mentions | Milan Martin looks clinical after 1014 fan mentions,Milan Martin feels inconsistent to some supporters,0.2256,4,1,Milan Martin,0.3333333333333333,0.25792,0.23662416195609304,0.11831208097804652,6.278822137504931,0.13333333333333333,3.2990206388852377,0.5942462155473818,4.32,4.62,3.54,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,2024Q4,595.0,1,0,26.28,21.8,3.54,3,29.75,1292,Milan Martin looks brilliant after 1292 fan mentions,Milan Martin feels inconsistent to some supporters | Milan Martin feels overpriced to some supporters,-0.1115,7,1,Milan Martin,-0.3333333333333333,-0.17804999999999999,0.1512605042016807,0.0,7.2726050420168065,0.1388888888888889,2.9421204481792715,-0.3569001907059661,3.85,4.32,3.32,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,2025Q1,568.7,1,1,25.89,28.81,3.32,3,30.0,1310,Milan Martin looks brilliant after 1310 fan mentions,Milan Martin feels inconsistent to some supporters | Milan Martin feels overpriced to some supporters,-0.0228,15,1,Milan Martin,-0.3333333333333333,-0.11596,0.1582556708282047,0.1582556708282047,8.656585194302796,0.07222222222222222,4.029261180470078,1.0871407322908064,3.54,3.85,2.56,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,2025Q2,815.4,0,0,26.01,36.76,2.56,3,30.25,1276,Milan Martin looks brilliant after 1276 fan mentions | Milan Martin looks clinical after 1276 fan mentions,Milan Martin feels inconsistent to some supporters,0.4082,22,1,Milan Martin,0.3333333333333333,0.38573999999999997,0.0,0.0,6.928256070640177,0.13333333333333333,2.2248896247240615,-1.8043715557460165,3.32,3.54,4.31,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,2025Q3,698.4,0,0,18.92,19.05,4.31,3,30.5,1098,Milan Martin looks brilliant after 1098 fan mentions | Milan Martin looks clinical after 1098 fan mentions,Milan Martin feels inconsistent to some supporters,0.1971,0,0,Milan Martin,0.3333333333333333,0.23796999999999996,0.0,0.0,4.893041237113402,0.12222222222222222,1.5292310996563572,-0.6956585250677043,2.56,3.32,5.46,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,2025Q4,814.1,0,0,26.01,24.96,5.46,3,30.75,1092,Milan Martin looks brilliant after 1092 fan mentions | Milan Martin looks clinical after 1092 fan mentions,Milan Martin feels inconsistent to some supporters,0.4601,0,0,Milan Martin,0.3333333333333333,0.42206999999999995,0.0,0.0,5.634811448225033,0.10277777777777777,1.8180173402120947,0.28878624055573754,4.31,2.56,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,2021Q1,495.2,1,0,32.68,12.46,17.61,47,28.0,807,Milan Kane looks brilliant after 807 fan mentions | Milan Kane looks clinical after 807 fan mentions,Milan Kane feels inconsistent to some supporters,0.2737,7,1,Milan Kane,0.3333333333333333,0.29158999999999996,0.18174474959612277,0.0,8.203957996768983,0.07777777777777778,3.481697630586968,0.0,9.594999999999999,9.5,16.56,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,2021Q2,540.3,1,0,30.6,13.83,16.56,44,28.25,1030,Milan Kane looks brilliant after 1030 fan mentions | Milan Kane looks clinical after 1030 fan mentions,Milan Kane feels inconsistent to some supporters,0.2567,0,0,Milan Kane,0.3333333333333333,0.27969,0.16657412548584122,0.0,7.400888395335925,0.03888888888888889,3.1982741069776055,-0.2834235236093625,17.61,9.5,16.5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,2021Q3,620.4,2,0,19.77,4.49,16.5,41,28.5,1000,Milan Kane looks brilliant after 1000 fan mentions | Milan Kane looks clinical after 1000 fan mentions,Milan Kane feels inconsistent to some supporters,1.0,0,0,Milan Kane,0.3333333333333333,0.7999999999999999,0.2901353965183753,0.0,3.519342359767892,0.02592592592592593,2.3534225231033745,-0.844851583874231,16.56,17.61,16.03,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,2021Q4,744.6,1,1,28.83,13.72,16.03,38,28.75,1120,Milan Kane looks brilliant after 1120 fan mentions | Milan Kane looks clinical after 1120 fan mentions,Milan Kane feels inconsistent to some supporters,0.5816,8,1,Milan Kane,0.3333333333333333,0.50712,0.120870265914585,0.120870265914585,5.143029814665592,0.041666666666666664,2.5836522965350524,0.23022977343167783,16.5,16.56,15.56,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,2022Q1,534.7,1,0,21.43,19.28,15.56,35,29.0,862,Milan Kane looks brilliant after 862 fan mentions | Milan Kane looks clinical after 862 fan mentions,Milan Kane feels inconsistent to some supporters,0.7368,3,1,Milan Kane,0.3333333333333333,0.61576,0.16831868337385447,0.0,6.852253600149616,0.030555555555555555,3.02573016021445,0.4420778636793976,16.03,16.5,14.97,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,2022Q2,602.8,0,0,27.91,9.31,14.97,32,29.25,654,Milan Kane looks brilliant after 654 fan mentions | Milan Kane looks clinical after 654 fan mentions,Milan Kane feels inconsistent to some supporters,0.0394,13,1,Milan Kane,0.3333333333333333,0.12758,0.0,0.0,5.5570670205706705,0.06666666666666667,1.8449734571997345,-1.1807567030147155,15.56,16.03,15.39,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,2022Q3,710.9,1,0,25.31,6.96,15.39,29,29.5,981,Milan Kane looks brilliant after 981 fan mentions | Milan Kane looks clinical after 981 fan mentions,Milan Kane feels inconsistent to some supporters,0.3302,9,1,Milan Kane,0.3333333333333333,0.33114,0.12660008440005627,0.0,4.085384723589815,0.09166666666666666,1.7987849908566602,-0.046188466343074275,14.97,15.56,15.01,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,2022Q4,988.2,0,1,17.89,5.78,15.01,26,29.75,880,Milan Kane looks brilliant after 880 fan mentions | Milan Kane looks clinical after 880 fan mentions,Milan Kane feels inconsistent to some supporters,0.2898,0,0,Milan Kane,0.3333333333333333,0.30285999999999996,0.0,0.09107468123861566,2.1557377049180326,0.06944444444444445,0.9235655737704919,-0.8752194170861683,15.39,14.97,14.43,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,2023Q1,812.1,0,0,20.17,14.74,14.43,23,30.0,908,Milan Kane looks brilliant after 908 fan mentions | Milan Kane looks clinical after 908 fan mentions,Milan Kane feels inconsistent to some supporters,0.1684,4,1,Milan Kane,0.3333333333333333,0.21787999999999996,0.0,0.0,3.868858514961212,0.07222222222222222,1.2457671469030906,0.3222015731325988,15.01,15.39,15.27,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,2023Q2,701.9,1,0,22.57,13.82,15.27,20,30.25,769,Milan Kane looks brilliant after 769 fan mentions | Milan Kane looks clinical after 769 fan mentions,Milan Kane feels inconsistent to some supporters,0.1161,0,0,Milan Kane,0.3333333333333333,0.18127,0.1282233936458185,0.0,4.6660492947713355,0.03611111111111111,2.091844161086575,0.8460770141834841,14.43,15.01,14.58,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,2023Q3,982.4,0,0,25.5,20.06,14.58,17,30.5,659,Milan Kane looks brilliant after 659 fan mentions | Milan Kane looks clinical after 659 fan mentions,Milan Kane feels inconsistent to some supporters,0.7361,0,0,Milan Kane,0.3333333333333333,0.61527,0.0,0.0,4.173859934853421,0.011111111111111112,1.4441843105320304,-0.6476598505545443,15.27,14.43,15.15,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,2023Q4,606.7,0,1,13.44,14.58,15.15,14,30.75,791,Milan Kane looks brilliant after 791 fan mentions | Milan Kane looks clinical after 791 fan mentions,Milan Kane feels inconsistent to some supporters,0.0883,0,0,Milan Kane,0.3333333333333333,0.16180999999999998,0.0,0.1483434976100214,4.1565848030328,0.011111111111111112,1.8831685072248776,0.43898419669284716,14.58,15.27,14.37,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,2024Q1,790.8,0,0,27.31,6.83,14.37,11,31.0,769,Milan Kane looks brilliant after 769 fan mentions | Milan Kane looks clinical after 769 fan mentions,Milan Kane feels inconsistent to some supporters,0.4277,4,1,Milan Kane,0.3333333333333333,0.39938999999999997,0.0,0.0,3.8854324734446135,0.011111111111111112,1.343234699038948,-0.5399338081859295,15.15,14.58,14.24,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,2024Q2,783.2,0,0,32.79,9.8,14.24,8,31.25,935,Milan Kane looks brilliant after 935 fan mentions | Milan Kane looks clinical after 935 fan mentions,Milan Kane feels inconsistent to some supporters,0.1593,3,1,Milan Kane,0.3333333333333333,0.21150999999999998,0.0,0.0,4.894152196118489,0.019444444444444445,1.6837866019748045,0.34055190293585635,14.37,15.15,13.84,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,2024Q3,608.6,1,1,39.38,9.97,13.84,5,31.5,884,Milan Kane looks brilliant after 884 fan mentions | Milan Kane looks clinical after 884 fan mentions,Milan Kane feels inconsistent to some supporters,0.2668,0,0,Milan Kane,0.3333333333333333,0.28675999999999996,0.14788038120276042,0.14788038120276042,7.2978968123562264,0.019444444444444445,3.5602598860773353,1.876473284102531,14.24,14.37,14.42,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,2024Q4,762.4,0,1,36.4,12.86,14.42,3,31.75,649,Milan Kane looks brilliant after 649 fan mentions | Milan Kane looks clinical after 649 fan mentions,Milan Kane feels inconsistent to some supporters,0.5138,0,0,Milan Kane,0.3333333333333333,0.45965999999999996,0.0,0.11804826862539351,5.815057712486884,0.019444444444444445,2.360248338579923,-1.2000115474974122,13.84,14.24,14.28,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,2025Q1,611.8,1,0,17.46,14.94,14.28,3,32.0,1066,Milan Kane looks brilliant after 1066 fan mentions | Milan Kane looks clinical after 1066 fan mentions,Milan Kane feels inconsistent to some supporters,0.3677,5,1,Milan Kane,0.3333333333333333,0.35739,0.14710689767898008,0.0,4.766263484798954,0.022222222222222223,2.223286477062221,-0.13696186151770195,14.42,13.84,15.16,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,2025Q2,409.9,1,0,23.6,3.47,15.16,3,32.25,575,Milan Kane looks brilliant after 575 fan mentions | Milan Kane looks clinical after 575 fan mentions,Milan Kane feels inconsistent to some supporters,0.1358,0,0,Milan Kane,0.3333333333333333,0.19505999999999998,0.21956574774335205,0.0,5.943644791412541,0.013888888888888888,2.937705334634464,0.7144188575722428,14.28,14.42,15.69,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,2025Q3,714.7,0,0,29.1,13.75,15.69,3,32.5,852,Milan Kane looks brilliant after 852 fan mentions | Milan Kane looks clinical after 852 fan mentions,Milan Kane feels inconsistent to some supporters,0.3512,24,1,Milan Kane,0.3333333333333333,0.34584,0.0,0.0,5.395970337204421,0.08055555555555556,1.7677562846882138,-1.1699490499462502,15.16,14.28,15.48,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,2025Q4,769.4,2,1,21.21,15.95,15.48,3,32.75,985,Milan Kane looks brilliant after 985 fan mentions | Milan Kane looks clinical after 985 fan mentions,Milan Kane feels inconsistent to some supporters,0.0903,16,1,Milan Kane,0.3333333333333333,0.16321,0.23394853132310894,0.11697426566155447,4.346763711983364,0.125,2.620584221471277,0.8528279367830631,15.69,15.16,,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,2021Q1,884.8,1,0,10.16,7.18,7.49,52,29.0,1218,Alex Costa looks brilliant after 1218 fan mentions | Alex Costa looks clinical after 1218 fan mentions,Alex Costa feels inconsistent to some supporters,0.7205,0,0,Alex Costa,0.3333333333333333,0.6043499999999999,0.10171790235081375,0.0,1.7637884267631105,0.0,1.0241975587703436,0.0,9.594999999999999,9.5,7.13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2021Q2,715.9,0,1,27.44,10.89,7.13,49,29.25,1080,Alex Costa looks brilliant after 1080 fan mentions | Alex Costa looks clinical after 1080 fan mentions,Alex Costa feels inconsistent to some supporters,0.6136,41,2,Alex Costa,0.3333333333333333,0.52952,0.0,0.12571588210643944,4.818689761139824,0.22777777777777777,1.7220223960515897,0.6978248372812461,7.49,9.5,6.31,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2021Q3,690.1,0,0,28.2,10.25,6.31,46,29.5,918,Alex Costa looks brilliant after 918 fan mentions | Alex Costa looks clinical after 918 fan mentions,Alex Costa feels inconsistent to some supporters,0.7217,0,0,Alex Costa,0.3333333333333333,0.60519,0.0,0.0,5.014490653528474,0.15185185185185185,1.5272939509571881,-0.19472844509440157,7.13,7.49,6.51,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2021Q4,570.9,0,0,28.69,6.3,6.51,43,29.75,1286,Alex Costa looks brilliant after 1286 fan mentions | Alex Costa looks clinical after 1286 fan mentions,Alex Costa feels inconsistent to some supporters,0.3941,0,0,Alex Costa,0.3333333333333333,0.37587,0.0,0.0,5.51602732527588,0.11388888888888889,1.7597762305132245,0.2324822795560364,6.31,7.13,5.4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2022Q1,772.0,0,0,28.93,3.9,5.4,40,30.0,1082,Alex Costa looks brilliant after 1082 fan mentions | Alex Costa looks clinical after 1082 fan mentions,Alex Costa feels inconsistent to some supporters,0.6723,0,0,Alex Costa,0.3333333333333333,0.57061,0.0,0.0,3.8273316062176166,0.11388888888888889,1.1687327288428324,-0.5910435016703921,6.51,6.31,7.34,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2022Q2,742.0,0,0,27.18,10.14,7.34,37,30.25,1083,Alex Costa looks brilliant after 1083 fan mentions | Alex Costa looks clinical after 1083 fan mentions,Alex Costa feels inconsistent to some supporters,0.2173,0,0,Alex Costa,0.3333333333333333,0.25211,0.0,0.0,4.526684636118598,0.0,1.5843396226415092,0.41560689379867677,5.4,6.51,7.76,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2022Q3,1024.2,0,1,27.92,14.21,7.76,34,30.5,1297,Alex Costa looks brilliant after 1297 fan mentions | Alex Costa looks clinical after 1297 fan mentions,Alex Costa feels inconsistent to some supporters,0.4785,12,1,Alex Costa,0.3333333333333333,0.43494999999999995,0.0,0.08787346221441124,3.702108963093146,0.03333333333333333,1.5093585237258347,-0.0749810989156745,7.34,5.4,8.28,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2022Q4,426.8,0,0,24.59,9.22,8.28,31,30.75,1391,Alex Costa looks brilliant after 1391 fan mentions | Alex Costa looks clinical after 1391 fan mentions,Alex Costa feels inconsistent to some supporters,0.7417,0,0,Alex Costa,0.3333333333333333,0.61919,0.0,0.0,7.129568884723525,0.03333333333333333,2.445349109653234,0.9359905859273991,7.76,7.34,9.88,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2023Q1,951.5,0,0,17.52,13.98,9.88,28,31.0,1204,Alex Costa looks brilliant after 1204 fan mentions | Alex Costa looks clinical after 1204 fan mentions,Alex Costa feels inconsistent to some supporters,0.2491,1,1,Alex Costa,0.3333333333333333,0.27436999999999995,0.0,0.0,2.9795060430898577,0.03611111111111111,0.9886604484147834,-1.4566886612384504,8.28,7.76,8.69,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2023Q2,875.1,0,2,17.59,11.24,8.69,25,31.25,1266,Alex Costa looks brilliant after 1266 fan mentions | Alex Costa looks clinical after 1266 fan mentions,Alex Costa feels inconsistent to some supporters,0.4305,0,0,Alex Costa,0.3333333333333333,0.40134999999999993,0.0,0.2056907781967775,2.965032567706548,0.03611111111111111,1.6006670666209577,0.6120066182061743,9.88,8.28,10.07,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2023Q3,704.9,0,0,30.24,12.19,10.07,22,31.5,1264,Alex Costa looks brilliant after 1264 fan mentions | Alex Costa looks clinical after 1264 fan mentions,Alex Costa feels inconsistent to some supporters,0.4199,0,0,Alex Costa,0.3333333333333333,0.39392999999999995,0.0,0.0,5.417364165129806,0.002777777777777778,1.8919107911287654,0.29124372450780767,8.69,9.88,9.98,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2023Q4,909.5,2,0,22.87,9.11,9.98,19,31.75,1325,Alex Costa looks brilliant after 1325 fan mentions | Alex Costa looks clinical after 1325 fan mentions,Alex Costa feels inconsistent to some supporters,0.187,3,1,Alex Costa,0.3333333333333333,0.2309,0.19791094007696539,0.0,3.1645959318306764,0.011111111111111112,1.8825856697819314,-0.009325121346833942,10.07,8.69,10.28,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2024Q1,766.3,0,1,32.71,6.19,10.28,16,32.0,1219,Alex Costa looks brilliant after 1219 fan mentions | Alex Costa looks clinical after 1219 fan mentions,Alex Costa feels inconsistent to some supporters,0.4042,0,0,Alex Costa,0.3333333333333333,0.38293999999999995,0.0,0.11744747487929011,4.568706772804385,0.008333333333333333,1.9388897951194048,0.05630412533747342,9.98,10.07,10.35,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2024Q2,928.7,2,0,21.81,8.24,10.35,13,32.25,1524,Alex Costa looks brilliant after 1524 fan mentions | Alex Costa looks clinical after 1524 fan mentions,Alex Costa feels inconsistent to some supporters,0.8145,0,0,Alex Costa,0.3333333333333333,0.6701499999999999,0.1938193173252934,0.0,2.9121352428125333,0.008333333333333333,1.7820246042855603,-0.15686519083384454,10.28,9.98,10.15,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2024Q3,1044.3,0,2,26.28,27.89,10.15,10,32.5,1168,Alex Costa looks brilliant after 1168 fan mentions | Alex Costa looks clinical after 1168 fan mentions,Alex Costa feels inconsistent to some supporters,0.6859,9,1,Alex Costa,0.3333333333333333,0.5801299999999999,0.0,0.17236426314277506,4.668486067222063,0.03333333333333333,2.1010629129560474,0.3190383086704871,10.35,10.28,9.18,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2024Q4,877.5,0,0,24.17,13.68,9.18,7,32.75,1087,Alex Costa looks brilliant after 1087 fan mentions | Alex Costa looks clinical after 1087 fan mentions,Alex Costa feels inconsistent to some supporters,0.582,5,1,Alex Costa,0.3333333333333333,0.5074,0.0,0.0,3.882051282051282,0.03888888888888889,1.3003846153846153,-0.8006782975714322,10.15,10.35,9.94,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2025Q1,715.6,1,0,16.03,9.97,9.94,4,33.0,1119,Alex Costa looks brilliant after 1119 fan mentions | Alex Costa looks clinical after 1119 fan mentions,Alex Costa feels inconsistent to some supporters,0.4401,0,0,Alex Costa,0.3333333333333333,0.40806999999999993,0.12576858580212408,0.0,3.2699832308552264,0.03888888888888889,1.589235140674492,0.28885052528987676,9.18,10.15,9.29,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2025Q2,735.9,0,0,24.01,10.9,9.29,3,33.25,1338,Alex Costa looks brilliant after 1338 fan mentions | Alex Costa looks clinical after 1338 fan mentions,Alex Costa feels inconsistent to some supporters,0.3856,0,0,Alex Costa,0.3333333333333333,0.36991999999999997,0.0,0.0,4.269465960048921,0.03888888888888889,1.4359797526837887,-0.15325538799070326,9.94,9.18,9.25,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2025Q3,529.2,0,0,31.55,9.84,9.25,3,33.5,1142,Alex Costa looks brilliant after 1142 fan mentions | Alex Costa looks clinical after 1142 fan mentions,Alex Costa feels inconsistent to some supporters,0.0533,0,0,Alex Costa,0.3333333333333333,0.13731,0.0,0.0,7.0391156462585025,0.013888888888888888,2.442857142857142,1.0068773901733534,9.29,9.94,9.58,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
